,text,label,pred,prob_0,prob_1
35677,"term appointment . the chance of that happen again today seem to have diminish markedly.the presidential authority at issue in this possible scenario exists , accord to article ii , when the senate have go into recess and the vacancy a president seek to fill remains . such an appointment require no action at all by the senate , but the appointee can only serve until the end of the following senate session . the president ( if still in office ) can then try again during a new senate session , by make a new nomination , and that must be review by the senate.the supreme court have never clarify that power until it decision in june 2014 in national labor relation board v. noel canning.the decision be something of a compromise . the court expand the concept of when the senate would be in recess so that the president could make a temporary appointment , but it also give the senate more control over when it do recess and how long the recess last . the gesture toward the senate s choice be probably the more important result.here , specifically , be what the court decide : first , on the president s side , the court rule that the recess appointment power applies when the senate leave town for a break in the middle of an annual sitting , or a break at the end of each annual session.second , also on the president s side , the decision declare that the president during a recess can fill a vacancy even if the opening occur well before the recess began.third , on the senate s side , the ruling make clear that it have to last more than three day , without say how much more time must pass without the senate out of town and do nothing.fourth , strongly on the senate s side , the decision leave it largely up to the senate to decide when it do take a recess , allow it to avoid the formality of a recess by take some legislative action , however minor or inconsequential and however few senator actually take part in some action.suppose president obama go ahead with a nomination to the open seat on the court , and suppose that the republican-controlled senate choose not to allow that nominee . the gop have enough seat in the senate to control that scenario.suppose , then , that the senate go into recess to allow it member who be run for reelection to spend some more time campaign back home.could president obama make a nominee during that recess ? only if the senate be take a recess lasting long than three day , and do not come in from time to time during that recess to take some minimal legislative action . both of those circumstance would be entirely within the senate s authority.in that circumstance , a recess appointment to the court would not be within the term of the constitution , a spell out in article ii.read more : scotusblog",1,0,0.6417850694599185,0.35821493054008147
11064," michael petyo be a carpenter , a you.s . navy veteran , a grandfather and russian orthodox church cantor who like to boast about his homemade nut roll . he also happen to be a candidate for president of the united state . the 66-year-old indiana man have no big financial backer , little political experience outside of two fail run for congress and his odds of win be almost nil . but that have not stop him from think he be the one to succeed president barack obama . petyo be among a rise number of american who aspire to be president , due to what psychology expert describe a grow narcissism , distrust of leadership and the power of social medium to reach the public . join more than 1,500 others , accord to the federal election commission , petyo admits he be a long shot , but figure he just need some attention : “ how do they know i be not the next guy wait in the wing ? ” the number of candidate seek the white house have more than triple from 417 in 2012 , though some entrant have pen in possibly fictitious name such a “ disco daddy ” and “ darth vader. ” their rank include susan young , a california social study teacher aim to give her student a lesson in democracy , terry jones , the florida pastor know for organize koran burning , and anti-virus software pioneer john mcafee . another candidate , edie bukewihge , include her grandma ’ s chili recipe on her web site : www.vote4edie.org , along with the promise that the last two year of her term could be boring because she will have repair the country ’ s “ damages. ” these hopeful be not a factor in poll that show businessman donald trump and you.s . senator ted cruz of texas battling for the republican nomination and you.s . senator bernie sander of vermont and former secretary of state hillary clinton lead the democratic field ahead of next month ’ s iowa caucus and new hampshire primary . but a lack of attention have not diminish petyo ’ s enthusiasm . he frequently compare himself to the bible ’ s david , the shepherd who god choose to be king . like david , “ word flow from my lip like honey from a hive , ” petyo say . petyo meet the constitutional requirement for the job - he be at least 35 and a natural born you.s . citizen . “ i do not see how anybody can represent the people unless they be one with the people , ” say petyo , who own a construction company and have be hand out business card at political event around the midwest . he post policy position at www.petyoforpresident.com in an interview , petyo espouse conspiracy theory , claim the internal revenue service ’ s home be in puerto rico , al qaeda member who carry out the sept. 11 , 2001 attack have help from inside the you.s . government and the federal emergency management agency be set up detainment camp around the country . for candidate like petyo , the important thing be find american who will listen to them , say bart rossi , a political psychologist . “ they want to get their thought and idea out there , ” say rossi . “ they want to be on the playing field even if they be not go to win the game. ” michael maccoby , a psychoanalyst and leadership expert , say the world be go through deep change , and more people distrust current leader . “ it be understandable that you have a lot of people think they have get the answer , ” he say . petyo be a republican , but shun party label a he support union , a typical democratic position , while espouse the belief that you.s . company should pay little or no tax . he should receive at least one vote . his long-time friend and supporter jim wright , a 65-year-old retired engineer who hand out flyer for the candidate , say he will vote for petyo even though he do not have a “ snowball ’ s chance in hell . ”",0,1,0.44615384657635593,0.5538461534236441
37226,"reaching poll conduct by brookings institution which reveal a great urgency among some respondents.three-fourths of republican and 83 percent of those who support presumptive nominee donald trump say this influence must be curtail . in contrast , only four in 10 democrat agree . the poll focus on public concern over immigration and cultural change , and how these worry shape the 2016 presidential election . the survey reveal the presence of a new strain of protectionism , an analysis note . republican , and particularly trump supporter , strongly believe the american way of life need to be protect from foreign influence on both the economic and cultural front . the finding also broach some sensitive subject , reveal that 57 percent of american overall agree the value of islam be at odds with american value and way of life . there be some partisan divide : among republican , the number be 79 percent , among democrat 42 percent . the public be also divide over whether so-called reverse discrimination , or discrimination against white , be as big a problem a discrimination against black and other minority : 49 percent agree and 49 percent disagree , the analysis say . there be huge partisan disparity on this question : 81 percent of trump supporter and 72 percent of republican agree with this statement , compare to only 32 percent of democrat . via : wt",1,0,0.5269290126280026,0.4730709873719973
26714,"supreme court justice ruth bader ginsburg be not a fan of republican presidential nominee donald trump . the justice , who be consider by many to be the preeminent progressive currently on the court , make the unusual step of opine on the election in an interview . i can t imagine what this place would be i can t imagine what the country would be with donald trump a our president , she say . for the country , it could be four year . for the court , it could be i don t even want to contemplate that . it remind her of something her husband , martin d. ginsburg , a prominent tax lawyer who die in 2010 , would have say . now it s time for u to move to new zealand , justice ginsburg say , smile ruefully.justice ginsburg also scold senate republican for refuse to hold hearing on merrick garland , president obama s nominee to replace the late justice antonin scalia . ginsburg note that he be about as well qualify a any nominee to this court and point out that for the senate , vet justice be their job and republican be avoid that.responding to republican who say they can t hold hearing while obama be still in office , ginsburg note , there s nothing in the constitution that say the president stop be president in his last year . ginsburg be 83 , and it be highly possible that the next president will have to choose her successor . justice kennedy be 79 , while justice breyer be 77 . the next president be highly likely to have to consider multiple judicial appointment to the supreme court , a position with the potential to have enormous ripple effect not only on million of american citizen , but billion of people around the world who be affect by what happen here.in the interview ginsburg say she would like to see the decision in citizen united overturn . that decision effectively say there be no limit on how much money can be spend on election , and have lead to the rise of super pacs.featured image via flickr",1,0,0.6594093532705135,0.34059064672948647
30464,"muslim video post online by a hateful british far-right group.may , face intense pressure to cancel a planned state visit by trump , be force to address the controversy in person after the president criticize her on twitter . but she insist the us-uk relationship would survive the storm , and suggest the visit by trump would go ahead.as the extraordinary diplomatic clash stretch into a second day , the british ambassador to the u reveal he have express concern to the white house about the affair . trump also face an unprecedented barrage of criticism in uk parliament , where mp variously call him racist , fascist and evil . some suggest he should quit twitter.donald trump respond to theresa may s criticism of his britain first retweets by tweet back to her : theresa @ theresamay , don t focus on me , focus on the destructive radical islamic terrorism that be take place within the united kingdom . we be do just fine ! many , include u , wonder if british prime minister theresa may be still feel the same way about islamic extremist in the uk after her own life be threaten by the same group of people she attempt to defend last week.less than one week later , british intelligence announce that they ve foil a plot by islamic extremist to assassinate prime minister theresa may.the disrupt plot against may include an explosive device that terrorist plan to detonate in front of may s residence on down street , accord to sky news . it be in essence an extreme islamist suicide plot against down street , sky correspondent martin brunt say . essentially police believe that the plan be to launch some sort of improvised explosive device at down street and in the ensue chaos attack and kill theresa may , the prime minister . sky s crime correspondent martin brunt say : it s the late in a number of terror plot that police and mi5 believe they ve foil this year . i understand that the head of mi5 , andrew parker , briefed cabinet minister today , such be the seriousness of what they believe they have uncover . it be in essence an extreme islamist suicide plot against down street . essentially police believe that the plan be to launch some sort of improvised explosive device at down street and in the ensue chaos attack and kill theresa may , the prime minister . this be something which have be pursue over several week at least by scotland yard , mi5 and west midland police . it come to a head last week with the arrest of two men , by armed police , who be charge with prepare act of terrorism . naa imur zakariyah rahman , 20 , from north london and mohammed aqib imran , 21 , from south-east birmingham be due to appear at westminster magistrate court on terror charge on wednesday morning.on tuesday mi5 reveal that it have prevent nine terror attack in the uk in the past year but several attacker have still get through.the plot be just one in a number of planned attack this year that cop and british security service have be able to prevent , sky said.it be not clear tuesday night what stage the plot be in or if any suspect have be arrest . nyp",1,0,0.6240008074705717,0.37599919252942826
37467,"haven for the muslim brotherhood . the current event be not disconnect from this empirical truth.washington russia have send a military advance team to syria and be take other step the united state fear may signal that president vladimir v. putin be plan to vastly expand his military support for president bashar al-assad of syria , administration official say friday.the russian move , include the recent transport of prefabricated housing unit for hundred of people to a syrian airfield and the delivery of a portable air traffic control station there , be another complicate factor in secretary of state john kerry s repeat effort to enlist mr. putin s support for a diplomatic solution to the bloody conflict in syria.the russian have also file military overflight request with neighboring country through september.american official acknowledge that they be not certain of russia s intention , but some say the temporary housing suggest that russia could deploy as many a 1,000 adviser or other military personnel to the airfield near the assad family s ancestral home . the airfield serve latakia , syria s principal port city.american intelligence analyst be also look at ship loading in russia to determine what might be bind for syria , and one official speculate that the russian deployment might eventually grow to 2,000 to 3,000 personnel . there be some worrisome movement logistical , preparatory type of thing , say an administration official , who add that there be no confirmation that large number of russian soldier , aircraft or heavy weapon have yet arrive . official ask for anonymity because they be discuss classify intelligence reports.syria be one of russia s major arm client , and be also host to a russian naval base at the port city tartu . but the new concern from intelligence analyst , as well a news and social medium report in the middle east , lead to warning this week from the state department and white house about mr. putin s intention . we have regularly and repeatedly express our concern about russian military support for the assad regime , say john kirby , the state department spokesman . but we re also watch their action very carefully . if these report be bear out , it would represent a very serious shift in the trajectory of the syria conflict and call into question any russian commitment to a peaceful settlement . mr. kerry fly to sochi , russia , in may to meet with mr. putin to explore whether the two side could cooperate on syria . in august , mr. kerry follow up with an unusual three-way meeting in qatar on the syria crisis with sergey v. lavrov , the russian foreign minister , and their saudi counterpart , adel al-jubeir.stepped-up russian military support for the syrian government could pose a problem for the united state in several way . if mr. putin s intention be to support not just the syrian government but also mr. assad , that could undercut mr. kerry s contention that the syrian president need to leave power a part of any political solution to the conflict.and if russian pilot carry out airstrikes , administration official say , the choice of target might far aggravate the grow chaos . russian strike on islamic state militant could interfere with , or at least complicate , the air operation that the united states-led coalition be already conduct in syria against the group . but if russia target rebel group that be oppose to mr. assad , they might be strike some of the moderate syrian fighter who have be train by the c.i.a . and the pentagon.another possibility be that russia be take these step to secure it own interest in the event that the assad government collapse , reach a power-sharing agreement with the opposition or be replace . by expand it military influence in syria , russia might be in a strong position to shape the political outcome a the assad government s military position weakens by encourage it to share power with opposition member moscow supports.read more : nytvia : conservative treehouse",1,0,0.5822482603984289,0.417751739601571
18505," a pakistan bet on cheap coal in the thar desert to resolve it energy crisis , a select group of woman be eye a road out of poverty by snap up truck-driving job that once only go to men . such work be see a life-changing in this dusty southern region border india , where sand dune cover estimate coal reserve of 175 billion tonne and yellow dumper truck swarm like bee around pakistan s large open-pit mine . the impose 60-tonne truck initially daunt gulaban , 25 , a housewife and mother of three from thar s hindu community inside the staunchly conservative and mainly-muslim nation of 208 million people . at the beginning i be a bit nervous but now it s normal to drive this dumper , say gulaban , clad in a pink saree , a traditional cloth wear by hindu woman across south asia . gulaban - who hop such job can help empower other woman face grim employment prospect - be among 30 woman be train to be truck driver by sindh engro coal mining company ( secmc ) , a pakistani firm dig up low-grade coal under the rolling thar sand dune . gulaban have steal the march on her fellow trainee because she be the only woman who know how to drive a car before training to be a truck driver . she be an inspiration to her fellow student . if gulaban can drive a dump truck then why not we ? all we need to do be learn and drive quickly like her , say ramu , 29 , a mother of six , stand beside the 40-tonne truck . until recently , energy expert be uncertain that pakistan s abundant but poor-quality coal could be use to fire up power plant . that view begin to change with new technology and chinese investment a part of the china-pakistan economic corridor ( cpec ) , a key branch of beijing s belt and road initiative to connect asia with europe and africa . now coal , along with hydro and liquefy natural gas , be at the heart of pakistan s energy plan . secmc , which have about 125 dump truck ferry earth out of the pit mine , estimate it will need 300-400 truck once they burrow deep enough to reach the coal . driver can earn up to 40,000 rupee ( $ 380 ) a month . woman aspire to these job be overcome cultural barrier in a society where woman be restrict to mainly work the field and cooking and cleaning for the family . only this week in saudi arabia , a close ally of pakistan , woman be grant permission to drive for the first time ever , end a ban that be support by conservative cleric but see by right activist a an emblem of suppression . gulaban s husband , harjilal , recall how people in thar would taunt him when his illiterate wife drive their small car . when i sit in the passenger seat with my wife driving , people use to laugh at me , say harjilal , who like most of the people in the community only have one name . but gulaban , seek to throw stereotype out of the window , be only focus on the opportunity ahead . a i can see our other female trainee get pay and their life be change , gulaban add . i hope ... for a good future .",0,1,0.4946442979813207,0.5053557020186793
32612,"president trump s administration have tell the state department to cut more than 50 percent of you.s . funding to united nation program , foreign policy reported.the push for the drastic reduction come a the white house be schedule to release it 2018 topline budget proposal thursday , which be expect to include a 37 percent cut to the state department and you.s . agency for international development budgets.it s not clear if trump s budget plan , from the office of management and budget , would reflect the full extent of trump s propose cut to the you.n.richard gowan , a you.n . expert at the european council on foreign relation , say the alteration would spark chaos if true . [ it would ] leave a gaping hole that other big donor would struggle to fill , he tell fp , point to how the you.s . provide $ 1.5 billion of the you.n . refugee agency s $ 4 billion budget last year.via : the hill",1,0,0.9089825812547976,0.09101741874520239
20219," thousand of rom from hungary and beyond flock every year to a shrine to the virgin mary in a chapel among undulating hill , to pray for good health , happiness and luck in love . some actually find love there , like adam vidak and his wife nikoletta who meet at the huge party after the holy mass last year and have now return . they want their newborn to be christen at the shrine , where the main rom mass this year take place on saturday . we meet each other on facebook and arrange a date here , we come , we like each other , then we get in the car and off we go , say vidak , 22 , a 20-year old nikoletta cradle the baby boy in her arm . the next day we call her parent , tell them we be together and shortly afterwards we have our wedding . hungary have an estimate 700,000 rom , one of the large rom minority in central europe . most of them live in poverty . the roman catholic chapel in csatka , around 120 km ( 75 mile ) west of budapest , be their main place of pilgrimage , but many non-roma hungarian also come to pray . rom family come carry big candle and statue of the virgin mary , and draw water from the sacred spring next to the chapel which be believe to have magic heal power . some arrive in traditional outfit , like zoltan sztojka , 42 , who wear a yellow silk shirt and a black vest embroider richly in gold . he come with more than 40 family member from soltvadkert , eastern hungary . rom have be come here for 150-200 year , so we have to be here . everybody come to lay down our sin , pray for luck , strength and health , he say , show an enormous silver ring with a finely engraved horse , the coat of arm of his family . the chapel be build in 1862 , and at that time a hermit live at the site . even under hungary s four decade of communist rule from 1949 , rom come here in horse-drawn cart . now there be a huge parking lot for car and caravan , a some people camp out over the weekend . on the hill , a large family have set up camp , and be cook tripe stew over a campfire . a a child , sandor jakab , 60 , use to come here by cart with his parent . now he bring his family for three day each year from the village of erd . we have our fridge and freezer here , full of meat and drink , he say . be it true that many rom family seek wife and husband for their child during the pilgrimage ? jakab reply with his brother-in-law stand next to him . now let s say , for example , suppose the two of u know each other , then we would have a few drink , and he have a daughter and i have a son .... then we would chat and i would ask whether i can go to you to see your daughter ( a a potential bride ) . he say promise make at csatka be carve in stone . but he do not agree with the huge party , loud music and dance that follow the prayer on the hillside . my family do not go there ... we pray and spend time together . this music be not for this place , he say .",0,1,0.34072988408446503,0.659270115915535
35882,"abortion activist be release in 2015 , will endorse in a presidential primary . a a lifelong planned parenthood supporter , i m honor to have the endorsement of the plan parenthood action fund , clinton say in response to the endorsement . there have never be a more important election when it come to woman s health and reproductive right and plan parenthood s patient , provider , and advocate across the country be a crucial line of defense against the dangerous agenda be advance by every republican candidate for president . the group will make the endorsement official at what they be bill a their election kickoff event in manchester , new hampshire on sunday . the group plan to spend at least $ 20 million in this election cycle , accord to a press release.the endorsement be somewhat of a forgone conclusion . clinton regularly mention plan parenthood on the campaign trail i will defend a woman s right to choose , she say a line that draw applause from democratic crowd . in congress and on the campaign trail , republicans that claim they just hate big government be only too happy to have government step in when it come to woman s body and heath , clinton say at the new hampshire democratic party s jefferson-jackson dinner in 2015 . it be wrong , and we be not go to stand for it . plan parenthood s endorsement , which be first report by cbs , be sure to draw scorn from republican presidential candidate , many of whom regularly pledge to defund the group be elect president.in accept the endorsement , clinton say the united state need a president who have what it take to stop republican from defunding plan parenthood and take away a woman s right to basic health care . if i m elect , she add , i will be that president . this be the second national woman s health group to back clinton . naral pro-choice america pac endorse clinton earlier this week , their president state that clinton have what it take to fight republican attack on woman s reproductive right , and have the vision and experience to ensure woman and family thrive . via : cnn",1,0,0.6988337149876402,0.3011662850123598
18479," the you.s . justice department and official from three latin american country announce criminal charge against more than 3,800 member of the ms-13 and 18th street gang on friday , include 70 people in six you.s . state . ms-13 coordinate across our border to kill , rape and traffic drug and underage girl ; we ve get to coordinate across our border to stop them , you.s . attorney general jeff session say in a statement , join by his counterpart from honduras , guatemala and el salvador .",0,1,0.4746999198838484,0.5253000801161516
31865,"british prime minister david cameron , a staunch supporter of remain in the eu . in the end , the british do not take obama s advice , and opt to leave the eu.it be not the first time that the obama administration attempt to determine the outcome of a foreign election . in the last israeli election , the obama state department funnel hundred of thousand of dollar in taxpayer money to the opposition of israel s prime minister benjamin netanyahu . the senate permanent subcommittee on investigation find that the state department and a group call one voice coordinate political activity include the building of a voter database , the training of activist , and the hiring of a political consulting firm tie to president obama himself.watch here : yet , the central intelligence agency ( cia ) have charge that russia interfere with the 2016 you.s . presidential election by release e-mails damaging to the clinton campaign effort . but why be it acceptable for the united state government to interfere in another nation s election campaign effort , but not acceptable for other country include russia to ( allegedly ) interfere in you.s . election ? the brexit vote and israeli election be not the only time this have happen . don levin of carnegie mellon university have document 81 time the united state have attempt to influence presidential election in other country between 1946 and 2000 . and then , of course , there be the military coup back by the united state and the regime change impose by military action . in his study , levin describe intervention a include funding of the election campaign of select political party , the dissemination of political propaganda , training of local activist in political technique , and public comment by high-ranking you.s . official , favor or disfavor one side or the other . he also include public threat to withdraw foreign aid , or even promise to provide it if one side be to be elected.for entire story : the american",1,0,0.7834330203163383,0.21656697968366165
37115,"scale replica of the statute of liberty and the lincoln memorial at his office in rural eastern kentucky.but conn s empire crumble when federal investigator uncover he have be bribe a doctor and a judge to approve disability claim base on fake medical evidence . a part of his plea deal in march , he agree to pay the federal government $ 5.7 million and to reimburse social security $ 46 million . a federal judge order conn to pay $ 12 million in damage and $ 19 million in penalty to the government and two former social security employee who try to expose the scheme . and conn be also face a liability judgment from a class action lawsuit bring by his former client , with a hearing schedule for later this month to determine the damage . it be totally predictable that he would flee , say attorney ned pillersdorf , who represent conn s former client and say conn s frequent world traveling be bring up in court to assess whether he be a flight risk . i be always shock that , when he be arrest , he be actually allow out on bond . and there have be a bet pool go on in prestonsburg on not if he would flee , but when . the scandal prompt the federal government to review the eligibility of about 1,500 people receive benefit . pillersdorf say about 800 of those people lose their benefits.read more : law newz",1,0,0.5205386309148761,0.479461369085124
32175,"a8digenova be on fire during this interview : i get mildly nauseous listen to his testimony one more time , digenova say , refer to comey s own feeling about possibly affect the outcome of the 2016 presidential election . james comey be a danger to the country , digenova say . he surround himself with his own cult of personality . he believe that he be the last righteous man leave standing . when comey hold a news conference july 5 , 2016 where he accuse hillary clinton and then exonerate her , digenova say , he violate every rule and regulation of the department of justice . he should have be fire that day . president donald trump should not have keep him after his inauguration , he add . he should be fire for the testimony that he have give over the last few month , digenova add . that july 5 news conference be the original sin . from it , everything else follow . in answer to comey s question to his critic of what they would have do differently , digenova say , mr. director , i would have do nothing , because i never would have hold the july 5 news conference , which force you to send two letter to congress . comey , a fbi director , be a cop , he say , but instead take on the role of a prosecutor , steal the job of the justice department . but the justice department , head then by attorney general loretta lynch , be leave unable to respond because of lynch s private meeting with clinton s husband , former president bill clinton , in clinton s plane at the phoenix airport . the entire department of justice be so frightened of jim comey because of the way they have politically mishandle the hillary clinton email server investigation , that they be afraid to contradict him , he say . that be what you call a disaster in a government of accountability . he steal the work of the department of justice in a single day , and they sit there and watch it . a pox on all of their house . both side of the aisle be angry with comey he s get 7 more year with the fbi.should trump fire him now or keep him for another 7 year ? via : newsmax",1,0,0.5080786503730511,0.4919213496269489
38694,"wing jewish bankruptcy lawyer david friedman ( image , leave ) a his ambassador to israel be see by many a an aggressive move to promote an ultra-zionist agenda , a friedman be a supporter of illegal israeli settlement expansion in palestine.moving the u embassy to jerusalem would be in direct violation of numerous other un resolution 11 un security council resolution have rule that israel s seizure of east jerusalem be that of an occupied territory.hussein ibish of foreign policy magazine outline some of the context of this issue in term of u politics : among the many alarm way in which president-elect donald trump might upend traditional american foreign policy , one of the most immediate and troubling concern his pledge to move the you.s . embassy in israel to jerusalem.other successful presidential candidate , most notably bill clinton and george w. bush , make the same promise , only , once inaugurate , to emulate all of their predecessor by invoke the executive waiver to the 1995 congressional mandate to relocate the embassy . accord to saeb erekat , a senior palestinian official and peace negotiator , say that annex settlement in the west bank and move the embassy to jerusalem might mean the destruction of the peace process a a whole . naturally , bellicose israeli pm benjamin netanyahu deny it would inflame any conflict , state in december that be be great step forward to peace . middle east advocate camille mansour , tell al-monitor that the u move would be devastate to relation between palestinian and israel , state : it be a clear abandonment of the corpus-separatum issue , which jerusalem have enjoy since before 1947 , he say . a number of consulate be base in jerusalem u , italian , english , turkish , spanish , french and belgian base on this separate recognition of the city . note : corpus-separatum refers to jerusalem s observed neutral legal and political status , closely relate to that of an independent city-state.this come on the heals of the recent controversy over the recent un security council resolution condemn israeli settlement . apparently , the un also follow up the settlement resolution with a plan to track activity of company do business in the illegally occupied west bank.either way , this late push by republican on behalf of netanyahu and the zionist lobby seem to be a prelude to increase tension in the middle east david smith the guardianthree republican senator have introduce legislation to recognise jerusalem a israel s official capital and move the u embassy there from tel aviv , a plan back by donald trump but likely to ignite fierce protests.after be swear into the 115th congress in washington , ted cruz of texas , dean heller of nevada and marco rubio of florida unveil the jerusalem embassy and recognition act.similar move by republican majority over the past two decade have come to nought , but this time they have a sympathetic president-elect in trump . he have repeatedly pledge to relocate the embassy to jerusalem and nominate a u ambassador who share that view.critics warn that the move could unleash a wave of violence and further rattle the israel-palestine peace process and the future of a two-state solution.cruz , runner-up to trump in the republican presidential primary , say on tuesday : jerusalem be the eternal and undivided capital of israel . unfortunately , the obama administration s vendetta against the jewish state have be so vicious that to even utter this simple truth let alone the reality that jerusalem be the appropriate venue for the american embassy in israel be shock in some circle . [ ] rubio add : jerusalem be the eternal capital of the jewish state of israel , and that s where america s embassy belongs . it s time for congress and the president-elect to eliminate the loophole that have allow president in both party to ignore u law and delay our embassy s rightful relocation to jerusalem for over two decade . the u embassy have be locate on tel aviv s hayarkon street for half a century . u state department policy have long hold that the status of jerusalem will only be determine in final talk between israel and the palestinian continue this story at the guardianread more israel news at : 21wire israel filessupport 21wire subscribe & become a member @ 21wire.tv",1,0,0.7619406471901947,0.23805935280980525
36882,"amr.translation : if your goal be kill abu sayyaf then our goal be kill obama and the worshiper of the cross . we have attack come against you.elite american commando carry out the rare , overnight military operation , kill sayyaf , capture his wife , and free a yezidi woman believe to have be hold a their slave , the pentagon say saturday . defense secretary ash carter herald the mission a a significant blow to the islamic state.vocativ analyze social medium across syria in the wake of the strike and discover some isi supporter claim the news be you.s . propaganda time to counter isi momentum after take most of the iraqi city of ramadi this week . others tweet from outside the syrian city of raqqa vow revenge for the strike , say they hear explosion and helicopters.carter say sayyaf be responsible for direct many of the group s military activity and funding , direct it illicit oil , gas , and financial operation . no you.s . force be kill or injure during the operation , which represent another significant blow to the group , carter say . and it be a reminder that the united state will never waver in deny safe haven to terrorist who threaten our citizen , and those of our friend and ally , he continue in the statement.the mission include the arrest of sayyaf s wife , umm sayyaf , and the freeing of the yezidi woman . the trading of yezidi woman have be a major inducement and reward for isi fighter in the past . the yezidis follow a strand of islam that be reject by mainstream muslim a heretical . isi last year surround the yezidis village in northern iraq , kill and capture dozen , and take many of the girl and woman a slave . you.s . force capture umm sayyaf , who we suspect be a member of isi , play an important role in isi s terrorist activity , and may have be complicit in what appear to have be the enslavement of a young yezidi woman rescue last night , carter say . the white house say in a statement that umm sayyaf have be move to a you.s . military detention facility in iraq . the yezidi woman would be free . we intend to reunite her with her family as soon a feasible , bernadette meehan , the national security council spokeswoman , say in a statement.the operation be coordinate with iraqi official , but the you.s . government do not coordinate with the syrian regime , nor do we advise them in advance of this operation , ms. meehan said.according to report , a team of the army s delta force troop travel in black hawk helicopter and osprey aircraft into al-amr in eastern syria . the washington post quote an unnamed defense official who say a firefight break out after the troop touch down near a building where abu sayyaf be believe to be , and that isi fighter try to use woman and child a human shield . it be a real fight , the official tell the post , say there be hand-to-hand fighting and about a dozen militant be kill . he tell the post that troop collect item that might prove useful intelligence.via : vocativ.com",1,0,0.531193792727458,0.46880620727254196
30672,"free zone such a school , church , day care center , bar , dorm , and stadiums.the shooting at a baptist church in sutherland spring , texas , on sunday , which leave 26 people dead and 20 more injured , make state senate majority leader arlan meekhof , a republican from west olive , mich. , more certain that now be the time to take up the gun legislation . some have say it s insensitive to bring up these issue now , but i feel quite the opposite , he tell a standing-room-only crowd in the senate government operation committee . the recent event will allow u to look at how we can deter those who want to do harm . and responsible , well-trained , licensed concealed-pistol holder can be one of those deterrent . the bill take up in the senate government operation committee pass on a party-line vote with republican support the three-bill package and democrat oppose it . the bill also would close the open-carry loophole , effectively bar gun owner from openly carry their weapon in gun-free zones.he gain support from gun right group , include the national rifle association and the michigan coalition for responsible gun owner . the idea of have the ability to arm a well-qualified , well-trained individual be tantamount to set out a scenario where we no longer set up a sheep for the wolf , say robert rudowski of the gun owner group.gun-free zone should be call mass murderer empowerment zone , say steve dulan , spokesman for the gun owner group.michigan gov . rick snyder , a republican , vetoed similar legislation in 2012 , just four day after a horrific shoot in newtown , conn. , when a heavily arm man muscle his way into sandy hook elementary school and kill 20 first-graders and six adults.snyder say that bill have a fatal loophole that didn t allow for those institution to opt out of the new legislation and prohibit weapon from their building . his spokeswoman , anna heaton , say tuesday that snyder hasn t see the late version of the concealed- carry bill and hadn t take a position on them.meekhof say he have talk with snyder about the new legislation and that he s not necessarily on board with it . usa today never-trumper governor rick snyder ( r ) , who some republican believe lean to the left on more than one important issue , like veto legislation that would require mi voter to have a valid id in order to vote , be currently face some serious allegation relate to the flint water crisis.wxyz harvey hollins , the man gov . snyder appoint to handle the flint water crisis , recently testify that he tell the governor about increase lead in flint water month before snyder tell congress he learn about it.the testimony come during the preliminary hearing for michigan health and human service director nick lyon , who be face involuntary manslaughter and misconduct in office charge for his alleged role in the water crisis.hollins testify that he tell snyder in july 2015 and august 2015 that there be concern about increase lead level in flint s water.during congressional testimony in march 2016 , snyder testify that he didn t even learn about the dangerous level of lead in flint s water system until october 2015 . i tell the governor that we re hear a lot more folk complain about lead , copper , and tthm ( total trihalomethanes ) , hollins testified.we d love to hear what you think about legal gun owner be able to carry anywhere in their state ?",1,0,0.5484212079291908,0.45157879207080914
35586,here s the projection from real clear politics for tomorrow s super tuesday :,1,0,0.5105254014994849,0.4894745985005151
